"Unique.ID","Reserve","Site","Subsite.Strain","Subsite.Soil","PlantSpecies.Strain","PlantSpecies.Soil","CollectionDate","Waypoint","Lat","Lon","Elev","GenoData","PhenoData","Sequenced","Clade","nreA","nreX","nreY","nreA_alleles","nreX_alleles","nreY_alleles","UV.MIT_mean","Ni.MIC_mean","Co.MIC_mean","Cr.MIC_mean","y0.no_mean","y0_lm.no_mean","mumax.no_mean","lag.no_mean","r2.no_mean","y0.ni_mean","y0_lm.ni_mean","mumax.ni_mean","lag.ni_mean","r2.ni_mean","OD72hr.no_mean","OD72hr.ni_mean","OD72hrRatio_mean","AUC.no_mean","AUC.ni_mean","ODf.no_mean","ODf.ni_mean","ODmax.no_mean","ODmax.ni_mean","Ni.ppm","CA.MG.RATIO","SerpentineType","Ni.ppm.A","CA.MG.RATIO.A","Ni.ppm.C","CA.MG.RATIO.C","Ni.ppm.X","CA.MG.RATIO.X","Ni.CV","CaMg.CV","SAMPLEID","OM","ENR","CEC","NO3_N","P1","HCO3_P","PH","BUFFER_PH","S","H","H_PCT","K","K_PCT","MG","MG_PCT","CA","CA_PCT","NA.","NA_PCT","AreaCounted","TotalPlantCount","Notes.Strain","Notes.Soil","Merge.Notes","Storage.note","Strain.issues"
"M1154","Hopland","H651b","B",NA,"b","b",NA,252,39.02902898,-123.092409,520.512634,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,3.53862841991081,"N",3.2,3.82984094925524,1.4,3.27260147601476,NA,NA,0.553387915711211,0.110955580258205,NA,2.45,78.5,12.7,10.85,14.35,10.05,6.15,7.15,2.75,1.65,13,103.7,2.1,414.85,26.9,1468,57.65,11.1,0.4,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M1156","South Hills","S002w","A","A","w","w","3/15/2019",371,35.26439298,-120.66451,82.595284,"has data","has data","Y",2,"yes","yes","yes","6","3","6",36,2,NA,1,0.186666666666667,0.180115612666667,0.048473413,0.931327981666667,0.997439052,0.204133333333333,0.159712337666667,0.0298193253333333,8.48062700966667,0.995675547333333,0.831433333333333,0.824033333333333,0.017173233,77.8761333333333,77.3071833333333,0.957466666666667,1.10836666666667,0.957466666666667,1.10846666666667,11.4,0.316130453944469,"S",11.4,0.316130453944469,13.6,0.470498084291188,NA,NA,0.124450793488832,0.277524633059176,"A0013",4.1,112.6,24.4,37.3,4.6,7,6.6,7.1,5.9,1.5,6,225.4,2.4,2269,76.5,717.3,14.7,29.4,0.5,1,22,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M1157","Hopland","H676w","B",NA,"w","w",NA,289,39.00332797,-123.100014,312.82077,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,36,2.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.15,0.281332879972798,"S",26.5,0.342317380352645,39.8,0.209756097560976,NA,NA,0.283695933326729,0.339574298475693,NA,4.9,127.7,16.5,90.7,4.5,18.85,6.3,7.1,5.9,1.85,10.75,168,2.55,1470.5,74.15,413.7,12.2,11.8,0.3,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M1158","McLaughlin","M019c","B",NA,"w","w",NA,76,38.8155,-122.327446,447.388,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,12,2.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.35,0.437366003062787,"S",52.2,0.486903799514955,60.1,0.330323551542513,NA,NA,0.0994860831945454,0.270962431685425,NA,4.55,120.8,14.7,14.95,14.3,16.75,6.75,7.15,3.15,0.55,3.75,195.1,3.4,1306,73.35,571.2,19.25,7.15,0.2,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M1160","Kirby Canyon","C001w","A","A","w","w","3/14/2019",355,37.190498,-121.677701,192.576141,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,12,2.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.9,0.4,"S",46.9,0.4,37.5,0.404037800687285,NA,NA,0.15750719770506,0.00710204481584947,"A0052",5.8,146,15.3,39.1,8.7,13.2,6.7,7.2,5.5,0.7,4.5,216.7,3.6,1370,73.6,548,17.9,12.9,0.4,1,3,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M1163","South Hills","S003b","A","A","b","b","3/15/2019",374,35.26601496,-120.663793,34.570213,"has data","has data","Y",2,"yes","yes","yes","3","1","3",36,5,NA,NA,0.181466666666667,0.165467613333333,0.0489216433333333,1.88918170733333,0.998142782333333,0.180933333333333,0.166244329333333,0.0366146666666667,2.29852764666667,0.997710666333333,0.790033333333333,0.841266666666667,0.064434824,68.0884833333333,84.5139333333333,0.806633333333333,1.16153333333333,0.814833333333333,1.1646,7.2,0.117872340425532,"S",7.2,0.117872340425532,7.5,0.176935817805383,NA,NA,0.0288615012729203,0.283331272963201,"A0003",2.9,87.4,31.3,4,2.6,9,6.6,6.8,1.8,1.9,6,107.2,0.9,3290,86.5,387.8,6.2,30.2,0.4,1,5,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M1165","Big Creek","B002b","A","X","b","b",NA,NA,36.06942,-121.56203,2437,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,28,5.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.5,0.618877551020408,"S",NA,NA,NA,NA,44.5,0.618877551020408,NA,NA,"A0059",5.9,148,13.7,1,17.5,18.6,7.1,7.2,3.1,0,0,101.8,1.9,1176,70.7,727.8,26.5,28.4,0.9,NA,NA,"","no subsites, only enough soil for 1 submission","strain matched soil data on Site and PlantSpecies but not Subsite, since soil did not have a Subsite","cryopreserved",""
"M1167","Hopland","H648b","B",NA,"b","b",NA,245,39.04078502,-123.096353,729.352173,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,20,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2.90958723584506,"N",1.8,2.77226688942257,2.2,3.0222793487575,NA,NA,0.14142135623731,0.0610178944511707,NA,3.85,106.7,27.2,29.5,6.2,12.3,6.35,6.75,3.4,2.55,9.75,164.5,1.55,1062.35,32.05,3091,56.4,15.05,0.25,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M1168","Hopland","H091w","B",NA,"w","w",NA,260,39.01498997,-123.093443,371.968018,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,44,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.65,0.831418814032909,"S",6.2,0.779626828038326,3.1,0.91437802907916,NA,NA,0.471404520791032,0.112494940765565,NA,2.4,78.2,21.1,18.6,6.45,8.7,6.7,7.2,1.5,0.85,4.5,101.15,1.2,1610.5,62.15,1339,31.8,16.75,0.35,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M1169","Pepperwood","P006c","B",NA,"b","b",NA,202,38.56525099,-122.687227,363.458435,"has data","has data","Y",2,"yes","yes","yes","3","1","3",72,4,NA,NA,0.147466666666667,0.122626704666667,0.129271616666667,1.42690547733333,0.928723851666667,0.157566666666667,0.0594239386666667,0.035072579,28.3323193333333,0.999008874666667,0.459633333333333,0.593333333333333,0.291031007666667,36.1679333333333,62.5519,0.459133333333333,0.9795,0.472166666666667,0.995966666666667,88.9,0.442553191489362,"S",87.6,0.488523170203551,90.2,0.399224410654148,NA,NA,0.0206802883136674,0.142256109260074,NA,4.75,124.9,11.25,30.2,31,14.2,6.45,7.1,4.3,0.9,8.25,137.15,3.15,951.75,69.6,421.2,18.7,7.8,0.3,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M1176","Big Creek","B002b","A","X","b","b",NA,NA,36.06943396,-121.562041,227.5800253,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,36,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.5,0.618877551020408,"S",NA,NA,NA,NA,44.5,0.618877551020408,NA,NA,"A0059",5.9,148,13.7,1,17.5,18.6,7.1,7.2,3.1,0,0,101.8,1.9,1176,70.7,727.8,26.5,28.4,0.9,NA,NA,"","no subsites, only enough soil for 1 submission","strain matched soil data on Site and PlantSpecies but not Subsite, since soil did not have a Subsite","cryopreserved",""
"M1182","Hopland","H663c","B",NA,"b","b",NA,299,39.00309999,-123.101496,286.900116,"has data","has data","Y",2,"no","no","no",NA,NA,NA,64,3,NA,NA,0.177033333333333,0.175681319666667,0.0481494346666667,0.208470381,0.986667348666667,0.204066666666667,0.205674992,0.0380064783333333,-0.207791945,0.984208459333333,0.8649,0.5769,-0.332846625,79.8984166666667,56.7784333333333,0.939533333333333,0.943333333333333,0.947133333333333,0.943333333333333,22.05,0.252786107505706,"S",18.1,0.30332541567696,26,0.187068876763101,NA,NA,0.253339844506745,0.335264044833128,NA,3.3,95.5,11.9,32.75,5.6,8.65,6.5,7.1,3.3,1,7.5,117.65,2.5,1117.15,78.25,282.4,11.4,9.65,0.35,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved","purified by Miles"
"M1184","Hopland","H676w","B",NA,"w","w",NA,289,39.00332797,-123.100014,312.82077,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.15,0.281332879972798,"S",26.5,0.342317380352645,39.8,0.209756097560976,NA,NA,0.283695933326729,0.339574298475693,NA,4.9,127.7,16.5,90.7,4.5,18.85,6.3,7.1,5.9,1.85,10.75,168,2.55,1470.5,74.15,413.7,12.2,11.8,0.3,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M1188","Pepperwood","P005b","B",NA,"b","b",NA,191,38.56700398,-122.687196,368.590332,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.55,0.212043262204034,"S",52.3,0.168612747723621,68.8,0.264221364221364,NA,NA,0.192688057631347,0.312385272785576,NA,4.75,124.7,17.05,37.75,3.75,9.25,6.7,7,3.7,0.85,4.5,119.4,1.8,1710.5,82.5,362.7,10.9,11.5,0.3,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M1192","Hopland","H648b","B",NA,"b","b",NA,245,39.04078502,-123.096353,729.352173,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2.90958723584506,"N",1.8,2.77226688942257,2.2,3.0222793487575,NA,NA,0.14142135623731,0.0610178944511707,NA,3.85,106.7,27.2,29.5,6.2,12.3,6.35,6.75,3.4,2.55,9.75,164.5,1.55,1062.35,32.05,3091,56.4,15.05,0.25,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M1196","Hopland","H663c","B",NA,"b","b",NA,298,39.00310703,-123.101504,286.900116,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,12,2.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.05,0.252786107505706,"S",18.1,0.30332541567696,26,0.187068876763101,NA,NA,0.253339844506745,0.335264044833128,NA,3.3,95.5,11.9,32.75,5.6,8.65,6.5,7.1,3.3,1,7.5,117.65,2.5,1117.15,78.25,282.4,11.4,9.65,0.35,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M1198","Hopland","H663c","B",NA,"b","b",NA,298,39.00310703,-123.101504,286.900116,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,12,2.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.05,0.252786107505706,"S",18.1,0.30332541567696,26,0.187068876763101,NA,NA,0.253339844506745,0.335264044833128,NA,3.3,95.5,11.9,32.75,5.6,8.65,6.5,7.1,3.3,1,7.5,117.65,2.5,1117.15,78.25,282.4,11.4,9.65,0.35,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M1199","Pepperwood","P001b","B",NA,"b","b",NA,157,38.583919,-122.711633,445.363251,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,20,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.4,0.219763129560952,"S",22.2,0.241232429362488,32.6,0.204134366925065,NA,NA,0.268390895048909,0.117800840731947,NA,1.85,66.6,8,18.75,2.8,4.75,7,7.5,2.5,0.05,0.75,42.35,1.35,835.9,85.75,183.7,11.6,9.85,0.6,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M1204","South Hills","S001w","A","A","w","w","3/15/2019",364,35.26443397,-120.663005,57.551708,"has data","has data","Y",2,"yes","yes","yes","3,6","3,1","3,6",40,3,NA,NA,0.1867,0.143537315666667,0.0492651976666667,5.28962231766667,0.99487676,0.1935,0.193093994,0.027239104,0.0771475533333333,0.993298541,0.708533333333333,0.3236,-0.542877811,61.1912,18.7988333333333,0.7781,0.477166666666667,0.7781,0.477166666666667,29.3,0.255194805194805,"S",29.3,0.255194805194805,23.8,0.236009538950715,NA,NA,0.146481630754275,0.0552357975728581,"A0046",4.3,115.2,13,27.5,21.2,31.2,6.5,7.2,5,1,7.5,111.6,2.2,1232,77.7,314.4,12,17.1,0.6,1,2,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M1206","Hopland","H095w","B",NA,"w","w",NA,315,39.00389601,-123.101097,294.187378,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,32,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.35,0.400756097560976,"S",20.8,0.40121891760117,25.9,0.400292825768668,NA,NA,0.15444302287158,0.00163402675052723,NA,3.7,103.5,21.2,12.9,1.75,12.05,7.1,7.3,2.95,0,0,66,0.8,2050,79.5,821.55,19.35,18.75,0.35,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M1207","McLaughlin","M019c","B",NA,"w","w",NA,76,38.8155,-122.327446,447.388,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,48,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.35,0.437366003062787,"S",52.2,0.486903799514955,60.1,0.330323551542513,NA,NA,0.0994860831945454,0.270962431685425,NA,4.55,120.8,14.7,14.95,14.3,16.75,6.75,7.15,3.15,0.55,3.75,195.1,3.4,1306,73.35,571.2,19.25,7.15,0.2,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M1210","Pepperwood","P008b","B",NA,"b","b",NA,214,38.56827199,-122.690154,402.274109,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,20,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.95,0.370862346009641,"S",13.3,0.425808080808081,8.6,0.308836944127708,NA,NA,0.303507020235322,0.225172923363959,NA,3.05,90.9,19.35,12.3,2.3,7.15,6.95,7.3,1.9,0.15,0.75,120.8,1.6,1867,79.6,692.4,17.6,18.45,0.4,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M1211","South Hills","S003b","C","C","b","b","3/15/2019",376,35.26602997,-120.663822,34.570213,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,44,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,0.176935817805383,"S",7.2,0.117872340425532,7.5,0.176935817805383,NA,NA,0.0288615012729203,0.283331272963201,"C0033",3.4,98,23.9,3.4,8.4,5.4,6.6,7,2.3,1.4,6,136.2,1.5,2415,83.1,427.3,8.9,30.9,0.6,1,5,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M1214","Kirby Canyon","C002w","C","C","w","w","3/14/2019",361,37.19083898,-121.6721,293.786163,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,24,3.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7,0.311045943304008,"S",23.3,0.451541095890411,36.7,0.311045943304008,NA,NA,0.315841028929991,0.260547504774355,"C0026",5,130,10.7,48.7,2.7,9.4,6.8,7.3,3.3,0.3,3,138.5,3.3,1023,78.4,318.2,14.8,11.1,0.4,1,4,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M1215","Kirby Canyon","C002w","C","C","w","w","3/14/2019",361,37.19083898,-121.6721,293.786163,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,12,2.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7,0.311045943304008,"S",23.3,0.451541095890411,36.7,0.311045943304008,NA,NA,0.315841028929991,0.260547504774355,"C0026",5,130,10.7,48.7,2.7,9.4,6.8,7.3,3.3,0.3,3,138.5,3.3,1023,78.4,318.2,14.8,11.1,0.4,1,4,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M1216","Kirby Canyon","C001w","A","A","w","w","3/14/2019",355,37.190498,-121.677701,192.576141,"has data","has data","Y",2,"yes","yes","yes","5,4","3,2","4",32,3.66666666666667,NA,NA,0.1488,0.0389011746666667,0.0448404693333333,30.0948298166667,0.997583474666667,0.168366666666667,0.0568802006666667,0.032302171,34.80207948,0.998992030333333,0.490933333333333,0.4009,-0.182464046666667,44.5825166666667,44.54505,0.773033333333333,0.921933333333333,0.773033333333333,0.927066666666667,46.9,0.4,"S",46.9,0.4,37.5,0.404037800687285,NA,NA,0.15750719770506,0.00710204481584947,"A0052",5.8,146,15.3,39.1,8.7,13.2,6.7,7.2,5.5,0.7,4.5,216.7,3.6,1370,73.6,548,17.9,12.9,0.4,1,3,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M1217","South Hills","S003b","A","A","b","b","3/15/2019",374,35.26601496,-120.663793,34.570213,"has data","has data","Y",2,"yes","yes","yes","3","1","2",36,5,NA,NA,0.156633333333333,0.116785501333333,0.073310826,4.02069635033333,0.997035496666667,0.1743,0.113990079333333,0.0509357976666667,8.383787836,0.998535322333333,0.864166666666667,1.13756666666667,0.317951401666667,83.6100333333333,107.882466666667,0.888366666666667,1.2817,0.9138,1.28893333333333,7.2,0.117872340425532,"S",7.2,0.117872340425532,7.5,0.176935817805383,NA,NA,0.0288615012729203,0.283331272963201,"A0003",2.9,87.4,31.3,4,2.6,9,6.6,6.8,1.8,1.9,6,107.2,0.9,3290,86.5,387.8,6.2,30.2,0.4,1,5,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M1219","Pepperwood","P002b","B",NA,"b","b",NA,166,38.58380198,-122.711836,434.884888,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,60,3.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4,0.417620460647167,"S",41.9,0.506626763574177,34.9,0.330110690766428,NA,NA,0.128899673653798,0.298339010458517,NA,2.2,73.7,7.45,11.3,4.15,8.25,7,7.4,3.15,0,0,60.15,2.05,707.7,77.8,295.55,19.55,10.05,0.6,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M1220","Big Creek","B001b","A","X","b","b",NA,NA,36.06763403,-121.558323,228.1246727,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,36,3.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.3,0.708290289256198,"S",NA,NA,NA,NA,44.3,0.708290289256198,NA,NA,"A0058",3.6,102,9.4,1.5,19.5,15.8,7.1,7.3,3.6,0,0,75.6,2.1,774.4,67.9,548.5,29.2,19.3,0.9,NA,NA,"","no subsites, only enough soil for 1 submission","strain matched soil data on Site and PlantSpecies but not Subsite, since soil did not have a Subsite","cryopreserved",""
"M1227","Hopland","H648b","B",NA,"b","b",NA,245,39.04078502,-123.096353,729.352173,"has data","has data","Y",2,"no","no","no",NA,NA,NA,48,3,NA,NA,0.1719,0.159609594666667,0.0485096146666667,1.556733167,0.998811229333333,0.2019,0.186749701333333,0.0250682726666667,3.11929283866667,0.999477505666667,0.831533333333333,0.558333333333333,-0.328303039333333,75.9135333333333,56.15235,0.8655,1.0428,0.8842,1.0428,2,2.90958723584506,"N",1.8,2.77226688942257,2.2,3.0222793487575,NA,NA,0.14142135623731,0.0610178944511707,NA,3.85,106.7,27.2,29.5,6.2,12.3,6.35,6.75,3.4,2.55,9.75,164.5,1.55,1062.35,32.05,3091,56.4,15.05,0.25,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved","purified by Miles"
"M1233","Jasper Ridge","J001c","A","A","w","w","3/13/2019",319,37.40599103,-122.227564,144.942963,"has data","has data","Y",2,"yes","yes","yes","6","3","6",40,3,NA,NA,0.170866666666667,0.172455489,0.0605840306666667,-0.152473975,0.989248918,0.196266666666667,0.199686587,0.035108542,-0.51069802,0.931341339,0.8107,0.801666666666667,-0.0110045843333333,75.82855,78.43605,0.852966666666667,1.1371,0.852966666666667,1.1371,92.9,0.36420233463035,"S",92.9,0.36420233463035,64.9,0.310262989095574,NA,NA,0.250937767721462,0.113099593585343,"A0008",4.9,127.4,17.4,38.7,3,6.9,6.4,7,3.9,1.6,9,115.8,1.7,1542,72.8,561.6,16.1,14.8,0.4,1,5,"","Both the b and w sites for J001c were combined into one soil sample","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved","purified by Miles"
"M1235","Kirby Canyon","C001w","A","A","w","w","3/14/2019",355,37.190498,-121.677701,192.576141,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,20,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.9,0.4,"S",46.9,0.4,37.5,0.404037800687285,NA,NA,0.15750719770506,0.00710204481584947,"A0052",5.8,146,15.3,39.1,8.7,13.2,6.7,7.2,5.5,0.7,4.5,216.7,3.6,1370,73.6,548,17.9,12.9,0.4,1,3,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M1243","Hopland","H092c","B",NA,"w","w",NA,232,39.03066496,-123.067222,859.020813,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,20,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.70312701068074,"N",0.4,1.24078624078624,1.8,1.51643690349947,NA,NA,0.899954085146515,0.14138460519385,NA,2.2,74.3,14.5,27.65,8.4,8.25,6.45,7.25,3.35,1.25,8.5,86.6,1.5,777.1,44.25,1323.5,45.4,13,0.35,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M1246","Los Padres","D002c","A","X","b","b",NA,NA,34.60265899,-119.341371,378.1413852,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,22.45672436751,"N",NA,NA,NA,NA,1.3,22.45672436751,NA,NA,"A0054",1.7,64,18.6,7.5,20.2,16.6,7.9,7.6,1.8,0,0,178.2,2.5,150.2,6.7,3373,90.7,9.5,0.2,NA,NA,"","no subsites, only enough soil for 1 submission","strain matched soil data on Site and PlantSpecies but not Subsite, since soil did not have a Subsite","cryopreserved",""
"M1250","Hopland","H094c","B",NA,"b","b",NA,284,39.00366602,-123.100331,311.729095,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,16,2.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.95,0.243754385964912,"S",41.7,0.225657894736842,46.2,0.260458839406208,NA,NA,0.0724000117255851,0.101243105776996,NA,4.75,124.5,14.85,35.5,10.4,14.85,6.6,7.1,4.55,0.85,6,169.45,2.95,1425,79.15,347.35,11.7,8.55,0.25,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M1252","Pepperwood","P006c","A","A","b","b","3/11/2019",203,38.56529399,-122.687192,363.458435,"has data","has data","Y",1,"yes","yes","yes","2","1","1",NA,5,NA,NA,0.181833333333333,0.181835389666667,0.0346722153333333,0.00150725933333333,0.99892168,0.1782,0.173611619,0.035796712,0.729204866333333,0.991313484333333,0.487566666666667,0.277866666666667,-0.428780370333333,58.4654666666667,14.0664166666667,1.0287,0.3603,1.0287,0.360333333333333,87.6,0.488523170203551,"S",87.6,0.488523170203551,90.2,0.399224410654148,NA,NA,0.0206802883136674,0.142256109260074,"A0002",4.9,127.8,11.2,45.7,8,9.9,6.4,7.1,4,1,9,120.7,2.8,923.6,67.8,451.2,20.1,8.1,0.3,1,115,"","Both the b and w sites for J001c were combined into one soil sample","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M1253","South Hills","S003b","C","C","b","b","3/15/2019",376,35.26602997,-120.663822,34.570213,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,0.176935817805383,"S",7.2,0.117872340425532,7.5,0.176935817805383,NA,NA,0.0288615012729203,0.283331272963201,"C0033",3.4,98,23.9,3.4,8.4,5.4,6.6,7,2.3,1.4,6,136.2,1.5,2415,83.1,427.3,8.9,30.9,0.6,1,5,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
